imo,neo_transit,direction,grp,StandardVesselType,GrossTonnage,lock_in,lock_out,anchoring_in,anchoring_out,direct_transit,waiting_time,service_time
7508910.0,0,North,2,Miscellaneous-fishing,1197.0,2023-08-24 22:32:54,2023-08-25 05:34:07,2023-08-21 10:10:00,2023-08-24 21:20:00,True,83.16666666666667,7.020277777777777
7508910.0,0,North,3,Miscellaneous-fishing,1197.0,2023-11-22 22:11:02,2023-11-23 04:57:39,2023-11-16 10:50:00,2023-11-22 21:10:00,True,154.33333333333334,6.776944444444444
7508910.0,0,North,4,Miscellaneous-fishing,1197.0,2024-06-26 21:27:36,2024-06-27 05:36:39,2024-06-25 09:50:00,2024-06-26 20:00:00,True,34.166666666666664,8.150833333333333
7508910.0,0,North,5,Miscellaneous-fishing,1197.0,2024-04-23 22:36:53,2024-04-24 05:22:01,,,True,,6.752222222222223
7508910.0,0,South,1,Miscellaneous-fishing,1197.0,2023-01-14 21:39:27,2023-01-15 04:53:19,2023-01-11 20:30:00,2023-01-14 20:30:00,True,72.0,7.231111111111111
7508910.0,0,South,2,Miscellaneous-fishing,1197.0,2023-04-16 21:03:58,2023-04-17 05:14:35,2023-04-05 23:20:00,2023-04-16 20:00:00,True,260.6666666666667,8.176944444444445
7508910.0,0,South,3,Miscellaneous-fishing,1197.0,2023-09-28 13:23:37,2023-09-28 21:20:46,2023-09-20 15:50:00,2023-09-28 12:00:00,True,188.16666666666666,7.9525
7508910.0,0,South,4,Miscellaneous-fishing,1197.0,2024-05-11 22:25:33,2024-05-12 05:10:34,2024-05-05 00:20:00,2024-05-11 21:10:00,True,164.83333333333334,6.750277777777778
7508910.0,0,South,5,Miscellaneous-fishing,1197.0,2024-07-25 22:26:44,2024-07-26 05:22:20,2024-07-21 22:10:00,2024-07-25 21:00:00,True,94.83333333333333,6.926666666666667
7517478.0,0,North,1,Service-tug,223.0,2022-12-09 14:10:43,2022-12-10 21:01:45,2022-12-01 00:10:00,2022-12-09 11:20:00,True,203.16666666666666,30.850555555555555
7517478.0,0,South,1,Service-tug,223.0,2023-08-25 16:22:16,2023-08-27 21:18:18,,,False,,52.93388888888889
7517741.0,0,North,1,Offshore,1241.0,,2023-12-30 05:11:35,2023-12-26 13:40:00,2023-12-29 05:10:00,True,63.5,
7527423.0,0,North,1,Miscellaneous-fishing,468.0,2023-03-23 22:56:05,2023-03-24 05:23:50,2023-03-20 22:50:00,2023-03-22 02:50:00,True,28.0,6.4625
7528001.0,0,North,1,Miscellaneous-fishing,1468.0,2024-03-08 03:19:08,2024-03-09 00:20:33,2024-03-01 00:50:00,2024-03-08 00:50:00,True,168.0,21.023611111111112
7528001.0,0,North,2,Miscellaneous-fishing,1468.0,2024-05-15 00:42:09,2024-05-15 07:11:52,2024-05-06 08:00:00,2024-05-14 23:20:00,True,207.33333333333334,6.495277777777778
7528001.0,0,South,1,Miscellaneous-fishing,1468.0,2023-02-05 21:04:07,2023-02-06 03:39:22,2023-02-04 11:40:00,2023-02-05 20:00:00,True,32.333333333333336,6.5875
7528001.0,0,South,2,Miscellaneous-fishing,1468.0,2024-03-20 19:57:42,2024-03-21 02:54:13,2024-03-18 02:20:00,2024-03-20 18:30:00,True,64.16666666666667,6.941944444444444
7528001.0,0,South,3,Miscellaneous-fishing,1468.0,2024-06-01 20:48:49,2024-06-02 03:00:01,2024-05-31 23:00:00,2024-06-01 18:10:00,True,19.166666666666668,6.1866666666666665
7530808.0,0,North,1,Ro-Ro,31236.0,2023-12-28 11:11:38,2023-12-28 20:00:18,2023-12-28 07:20:00,2023-12-28 10:10:00,True,2.8333333333333335,8.811111111111112
7530808.0,0,South,1,Ro-Ro,31236.0,2023-05-10 11:31:25,2023-05-10 20:28:26,,,True,,8.950277777777778
7600378.0,0,North,1,Service-tug,344.0,2023-06-21 12:44:07,2023-06-22 22:48:36,2023-06-16 08:20:00,2023-06-21 11:30:00,True,123.16666666666667,34.07472222222222
7600378.0,0,North,2,Service-tug,344.0,2023-11-28 21:55:48,2023-11-29 04:36:21,2023-11-26 13:50:00,2023-11-28 20:20:00,True,54.5,6.675833333333333
7600378.0,0,North,3,Service-tug,344.0,2024-07-26 14:07:38,2024-07-27 20:30:20,2024-07-22 13:10:00,2024-07-26 11:30:00,True,94.33333333333333,30.378333333333334
7600378.0,0,South,1,Service-tug,344.0,2023-05-12 19:55:45,2023-05-13 03:19:42,2023-05-11 11:20:00,2023-05-12 18:50:00,True,31.5,7.399166666666667
7600378.0,0,South,2,Service-tug,344.0,2023-09-11 19:08:59,2023-09-13 22:12:16,2023-09-11 17:30:00,2023-09-11 17:30:00,False,0.0,51.054722222222225
7600378.0,0,South,3,Service-tug,344.0,2024-04-25 17:05:31,2024-04-26 21:23:32,2024-04-25 15:30:00,2024-04-25 15:40:00,True,0.16666666666666666,28.30027777777778
7612474.0,0,North,1,General cargo,1926.0,2023-06-26 22:01:25,2023-06-27 06:14:15,2023-06-01 00:00:00,2023-06-26 20:50:00,True,620.8333333333334,8.213888888888889
7612474.0,0,North,2,General cargo,1926.0,2023-12-21 21:17:00,2023-12-22 05:47:08,2023-12-02 17:20:00,2023-12-21 20:10:00,True,458.8333333333333,8.502222222222223
7612474.0,0,South,1,General cargo,1926.0,2023-11-08 00:18:01,2023-11-09 05:08:57,2023-11-01 00:10:00,2023-11-07 23:00:00,True,166.83333333333334,28.84888888888889
7625500.0,0,North,1,Refrigerated bulk,2695.0,2023-10-27 01:26:42,2023-10-27 09:39:31,2023-10-26 09:50:00,2023-10-27 00:00:00,True,14.166666666666666,8.213611111111112
7625500.0,0,South,1,Refrigerated bulk,2695.0,2023-08-17 19:03:24,2023-08-18 02:40:58,,,True,,7.626111111111111
7643019.0,0,North,1,Offshore,681.0,2023-06-11 22:51:59,2023-06-12 05:58:01,2023-05-01 00:20:00,2023-06-11 22:00:00,True,1005.6666666666666,7.100555555555555
7715290.0,0,South,1,Ro-Ro,35058.0,2023-03-28 19:13:38,2023-03-29 04:33:37,,,True,,9.333055555555555
7715410.0,0,North,1,Oil tanker,1696.0,2023-08-27 02:15:20,2023-08-28 09:55:37,2023-08-25 19:00:00,2023-08-27 00:40:00,True,29.666666666666668,31.671388888888888
7715410.0,0,South,1,Oil tanker,1696.0,2023-03-08 22:17:43,2023-03-10 06:33:06,2023-03-06 12:40:00,2023-03-08 21:20:00,True,56.666666666666664,32.256388888888885
7720219.0,0,North,1,Miscellaneous-fishing,1159.0,2023-06-02 23:53:02,2023-06-03 06:27:12,2023-06-02 11:30:00,2023-06-02 11:50:00,True,0.3333333333333333,6.569444444444445
7720219.0,0,North,2,Miscellaneous-fishing,1159.0,2023-08-15 00:55:37,2023-08-15 07:51:57,2023-08-13 01:30:00,2023-08-14 23:40:00,True,46.166666666666664,6.938888888888889
7720219.0,0,North,3,Miscellaneous-fishing,1159.0,2023-10-17 22:51:44,2023-10-18 05:23:37,2023-10-13 18:20:00,2023-10-17 21:50:00,True,99.5,6.5313888888888885
7720219.0,0,North,4,Miscellaneous-fishing,1159.0,2024-04-11 01:00:19,2024-04-11 07:51:25,2024-04-09 08:20:00,2024-04-10 23:40:00,True,39.333333333333336,6.851666666666667
7720219.0,0,North,5,Miscellaneous-fishing,1159.0,2024-06-17 22:50:23,2024-06-18 06:05:33,2024-06-15 05:50:00,2024-06-17 21:40:00,True,63.833333333333336,7.252777777777778
7720219.0,0,South,1,Miscellaneous-fishing,1159.0,2023-01-03 22:05:16,2023-01-04 05:22:37,2022-12-31 00:10:00,2023-01-03 20:50:00,True,92.66666666666667,7.289166666666667
7720219.0,0,South,2,Miscellaneous-fishing,1159.0,2023-08-30 21:22:35,2023-08-31 05:22:57,2023-08-23 23:50:00,2023-08-30 19:30:00,True,163.66666666666666,8.00611111111111
7720219.0,0,South,3,Miscellaneous-fishing,1159.0,2024-01-24 21:34:22,2024-01-25 05:04:25,2024-01-16 23:40:00,2024-01-24 20:30:00,True,188.83333333333334,7.5008333333333335
7720219.0,0,South,4,Miscellaneous-fishing,1159.0,2024-09-01 21:19:46,2024-09-02 04:53:24,2024-08-28 18:10:00,2024-09-01 20:10:00,True,98.0,7.560555555555555
7720219.0,0,South,5,Miscellaneous-fishing,1159.0,2023-06-17 22:29:08,2023-06-18 06:46:52,,,True,,8.295555555555556
7720219.0,0,South,6,Miscellaneous-fishing,1159.0,2024-04-27 20:43:30,2024-04-28 03:52:44,,,True,,7.153888888888889
7722059.0,0,North,1,Yacht,1352.0,2023-10-23 23:31:56,2023-10-24 06:57:59,2023-10-20 15:10:00,2023-10-23 16:50:00,True,73.66666666666667,7.434166666666667
7726495.0,0,North,1,Service-tug,538.0,2023-08-09 00:54:17,2023-08-09 08:18:47,2023-08-08 23:30:00,2023-08-08 23:30:00,True,0.0,7.408333333333333
7726495.0,0,North,2,Service-tug,538.0,2023-09-19 12:55:31,2023-09-21 19:38:40,2023-09-12 19:30:00,2023-09-19 11:50:00,False,160.33333333333334,54.719166666666666
7726495.0,0,South,1,Service-tug,538.0,2023-04-02 20:51:55,2023-04-06 21:26:09,2023-03-29 00:10:00,2023-04-02 19:30:00,False,115.33333333333333,96.57055555555556
7726495.0,0,South,2,Service-tug,538.0,2023-09-02 21:41:24,2023-09-03 05:29:24,2023-08-27 02:50:00,2023-09-02 20:20:00,True,161.5,7.8
7819230.0,0,North,1,Miscellaneous-fishing,1163.0,2022-12-31 03:28:21,2022-12-31 10:12:42,2022-12-29 22:20:00,2022-12-31 01:40:00,True,27.333333333333332,6.739166666666667
7819230.0,0,South,1,Miscellaneous-fishing,1163.0,2023-05-04 22:19:08,2023-05-05 05:09:39,2023-04-28 14:50:00,2023-05-04 21:00:00,True,150.16666666666666,6.841944444444445
7819498.0,0,South,1,Service-tug,116.0,,2024-01-10 18:59:48,2024-01-05 06:40:00,2024-01-09 08:40:00,True,98.0,
7909968.0,0,North,1,Ro-Ro,33652.0,2023-11-19 11:53:16,2023-11-19 22:35:50,2023-11-19 01:00:00,2023-11-19 10:40:00,True,9.666666666666666,10.709444444444445
7909968.0,0,South,1,Ro-Ro,33652.0,2024-01-04 11:47:36,2024-01-04 20:05:06,,,True,,8.291666666666666
7916430.0,0,South,1,Yacht,399.0,2023-06-13 21:14:22,2023-06-14 04:27:02,2023-06-13 16:50:00,2023-06-13 18:50:00,True,2.0,7.211111111111111
7923500.0,0,North,1,Offshore,663.0,2024-04-07 23:57:34,2024-04-08 06:36:07,2024-04-03 05:30:00,2024-04-07 22:20:00,False,112.83333333333333,6.6425
7923500.0,0,South,1,Offshore,663.0,2024-06-08 20:58:41,2024-07-18 05:05:00,2024-06-07 03:50:00,2024-06-08 17:50:00,False,38.0,944.1052777777778
7932408.0,0,North,1,Miscellaneous-other,15929.0,2024-02-03 22:05:53,2024-02-04 06:14:02,2024-02-03 01:10:00,2024-02-03 21:00:00,True,19.833333333333332,8.135833333333334
7932408.0,0,South,1,Miscellaneous-other,15929.0,2023-07-01 19:15:20,2023-07-02 04:39:17,2023-06-30 23:30:00,2023-07-01 17:20:00,False,17.833333333333332,9.399166666666666
8003216.0,0,North,1,Miscellaneous-fishing,1245.0,2023-04-02 04:28:04,2023-04-02 11:45:55,2023-03-30 00:20:00,2023-04-02 02:20:00,True,74.0,7.2975
8003216.0,0,South,1,Miscellaneous-fishing,1245.0,2023-02-10 20:28:12,2023-02-11 03:34:51,2023-02-07 13:50:00,2023-02-10 19:10:00,True,77.33333333333333,7.110833333333333
8003216.0,0,South,2,Miscellaneous-fishing,1245.0,2023-04-16 20:52:04,2023-04-17 05:10:52,2023-04-14 04:50:00,2023-04-16 20:00:00,True,63.166666666666664,8.313333333333333
8030245.0,0,North,1,Miscellaneous-fishing,1433.0,2023-10-07 03:11:59,2023-10-07 11:14:34,2023-10-01 01:00:00,2023-10-07 01:20:00,True,144.33333333333334,8.043055555555556
8030245.0,0,South,1,Miscellaneous-fishing,1281.0,2024-02-17 21:44:50,2024-02-18 04:31:27,2024-02-05 13:00:00,2024-02-17 19:40:00,True,294.6666666666667,6.776944444444444
8036586.0,0,North,1,Miscellaneous-fishing,1080.0,2024-03-21 10:18:23,2024-03-21 18:46:09,2024-03-20 12:20:00,2024-03-21 09:20:00,True,21.0,8.462777777777777
8036586.0,0,South,1,Miscellaneous-fishing,1080.0,2024-05-25 20:00:10,2024-05-26 02:35:03,2024-05-24 13:10:00,2024-05-25 18:50:00,True,29.666666666666668,6.581388888888889
8103107.0,0,North,1,Miscellaneous-fishing,1091.0,2023-06-22 01:13:39,2023-06-22 07:38:35,2023-06-16 04:40:00,2023-06-16 15:40:00,True,11.0,6.415555555555556
8103107.0,0,South,1,Miscellaneous-fishing,1091.0,2023-07-03 21:41:46,2023-07-04 05:59:41,2023-06-29 15:40:00,2023-07-01 00:00:00,False,32.333333333333336,8.29861111111111
8107505.0,0,North,1,Miscellaneous-other,1755.0,2023-04-10 12:31:48,2023-04-10 20:47:05,2023-04-09 23:30:00,2023-04-10 11:00:00,True,11.5,8.254722222222222
8107505.0,0,South,1,Miscellaneous-other,1755.0,2023-10-21 12:26:20,2023-10-21 21:20:20,,,True,,8.9
8121587.0,0,North,1,Miscellaneous-fishing,1535.0,2023-04-04 01:38:04,2023-04-04 08:11:18,2023-04-01 03:30:00,2023-04-04 00:00:00,True,68.5,6.553888888888889
8121587.0,0,North,2,Miscellaneous-fishing,1535.0,2023-06-29 23:41:32,2023-06-30 06:27:19,2023-06-27 01:40:00,2023-06-29 22:20:00,True,68.66666666666667,6.763055555555556
8121587.0,0,North,3,Miscellaneous-fishing,1535.0,2023-10-05 01:27:24,2023-10-05 09:17:10,2023-10-02 13:00:00,2023-10-04 23:20:00,True,58.333333333333336,7.829444444444444
8121587.0,0,North,4,Miscellaneous-fishing,1535.0,2024-04-27 00:08:57,2024-04-27 06:42:48,2024-04-22 00:10:00,2024-04-26 22:30:00,True,118.33333333333333,6.564166666666667
8121587.0,0,North,5,Miscellaneous-fishing,1535.0,2024-07-24 23:22:41,2024-07-25 06:26:29,2024-07-20 21:10:00,2024-07-24 22:00:00,True,96.83333333333333,7.0633333333333335
8121587.0,0,South,1,Miscellaneous-fishing,1535.0,2023-01-30 20:50:30,2023-01-31 04:16:10,2023-01-28 02:10:00,2023-01-30 20:00:00,True,65.83333333333333,7.427777777777778
8121587.0,0,South,2,Miscellaneous-fishing,1535.0,2023-04-17 21:33:08,2023-04-18 05:09:28,2023-04-14 19:00:00,2023-04-17 20:10:00,True,73.16666666666667,7.605555555555555
8121587.0,0,South,3,Miscellaneous-fishing,1535.0,2024-01-20 20:26:23,2024-01-21 04:06:42,2024-01-12 22:10:00,2024-01-20 19:10:00,True,189.0,7.671944444444445
8121587.0,0,South,4,Miscellaneous-fishing,1535.0,2024-05-24 21:36:55,2024-05-25 04:18:57,2024-05-24 20:00:00,2024-05-24 20:00:00,True,0.0,6.700555555555556
8121587.0,0,South,5,Miscellaneous-fishing,1535.0,2024-08-06 21:27:53,2024-08-07 06:37:51,2024-08-03 22:40:00,2024-08-06 20:30:00,True,69.83333333333333,9.16611111111111
8121587.0,0,South,6,Miscellaneous-fishing,1535.0,2023-07-19 20:27:16,2023-07-20 03:24:33,,,True,,6.954722222222222
8134663.0,0,North,1,Miscellaneous-fishing,1167.0,2024-06-17 00:45:05,2024-06-17 07:12:03,2024-06-13 21:20:00,2024-06-16 23:10:00,True,73.83333333333333,6.4494444444444445
8134663.0,0,South,1,Miscellaneous-fishing,1167.0,2024-06-27 20:29:59,2024-06-28 03:49:48,2024-06-24 15:40:00,2024-06-27 17:50:00,True,74.16666666666667,7.330277777777778
8201480.0,0,South,1,Cruise,44697.0,2024-01-16 11:37:08,2024-01-16 21:10:10,,,True,,9.550555555555556
8206301.0,0,North,1,Miscellaneous-fishing,2165.0,2024-07-06 23:19:26,2024-07-07 05:27:00,2024-07-04 23:20:00,2024-07-06 21:00:00,True,45.666666666666664,6.126111111111111
8212075.0,0,South,1,Miscellaneous-fishing,2767.0,2023-02-24 21:25:55,2023-02-25 05:23:23,2023-02-23 13:10:00,2023-02-24 20:20:00,True,31.166666666666668,7.957777777777777
8213172.0,0,North,1,Offshore,882.0,2023-01-13 00:30:12,2023-01-13 07:35:16,2023-01-09 09:50:00,2023-01-12 23:10:00,True,85.33333333333333,7.084444444444444
8219384.0,0,North,1,Miscellaneous-other,44543.0,2023-01-20 11:47:49,2023-01-20 19:39:25,2023-01-19 18:20:00,2023-01-20 10:20:00,True,16.0,7.86
8300389.0,0,North,1,General cargo,16341.0,2024-09-09 13:18:13,2024-09-09 20:45:39,2024-09-07 18:40:00,2024-09-09 12:00:00,True,41.333333333333336,7.457222222222223
8302454.0,0,South,1,Miscellaneous-other,44543.0,2024-06-03 12:01:54,2024-06-03 20:42:47,,,True,,8.68138888888889
8302466.0,0,North,1,Miscellaneous-other,44543.0,2023-06-15 10:50:25,2023-06-15 20:14:39,2023-06-14 13:40:00,2023-06-15 09:40:00,True,20.0,9.403888888888888
8306242.0,0,North,1,Miscellaneous-fishing,417.0,2024-07-07 22:42:36,2024-07-08 06:03:43,2024-07-07 21:20:00,2024-07-07 21:20:00,True,0.0,7.351944444444444
8306242.0,0,South,1,Miscellaneous-fishing,417.0,2024-07-18 20:53:30,2024-07-19 03:50:40,2024-07-14 04:40:00,2024-07-18 19:50:00,True,111.16666666666667,6.9527777777777775
8310138.0,0,South,1,Miscellaneous-other,586.0,2023-03-18 22:12:09,2023-03-19 04:55:13,2023-03-13 19:20:00,2023-03-18 20:20:00,True,121.0,6.717777777777778
8311118.0,0,North,1,Refrigerated bulk,12401.0,2023-01-23 22:21:12,2023-01-24 04:11:44,2023-01-23 10:10:00,2023-01-23 21:20:00,True,11.166666666666666,5.842222222222222
8311118.0,0,North,2,Refrigerated bulk,12401.0,2023-02-25 01:56:04,2023-02-25 08:45:13,2023-02-24 19:20:00,2023-02-25 00:10:00,True,4.833333333333333,6.819166666666667
8311118.0,0,North,3,Refrigerated bulk,12401.0,2023-04-02 03:58:13,2023-04-02 11:36:06,2023-03-31 13:30:00,2023-04-02 02:10:00,True,36.666666666666664,7.631388888888889
8311118.0,0,North,4,Refrigerated bulk,12401.0,2023-06-22 23:17:43,2023-06-23 07:11:59,2023-06-21 11:40:00,2023-06-22 22:00:00,True,34.333333333333336,7.904444444444445
8311118.0,0,North,5,Refrigerated bulk,12401.0,2023-11-13 13:23:18,2023-11-13 20:23:02,2023-11-09 18:00:00,2023-11-13 12:10:00,True,90.16666666666667,6.995555555555556
8311118.0,0,South,1,Refrigerated bulk,12401.0,2023-02-07 21:47:41,2023-02-08 04:43:47,2023-02-07 15:30:00,2023-02-07 20:50:00,True,5.333333333333333,6.935
8311118.0,0,South,2,Refrigerated bulk,12401.0,2023-03-10 21:33:55,2023-03-11 04:02:42,2023-03-10 15:30:00,2023-03-10 20:20:00,True,4.833333333333333,6.479722222222223
8311118.0,0,South,3,Refrigerated bulk,12401.0,2023-06-06 20:25:42,2023-06-07 03:42:55,2023-06-06 17:50:00,2023-06-06 19:10:00,True,1.3333333333333333,7.286944444444444
8311118.0,0,South,4,Refrigerated bulk,12401.0,2023-10-30 00:05:09,2023-10-30 06:59:08,2023-10-28 16:00:00,2023-10-29 23:10:00,True,31.166666666666668,6.8997222222222225
8311118.0,0,South,5,Refrigerated bulk,12401.0,2022-12-22 21:32:57,2022-12-23 04:20:29,,,True,,6.792222222222223
8311120.0,0,North,1,Refrigerated bulk,12411.0,2022-12-06 01:32:39,2022-12-06 07:42:43,2022-12-05 23:10:00,2022-12-06 00:20:00,True,1.1666666666666667,6.167777777777777
8311120.0,0,North,2,Refrigerated bulk,12411.0,2024-02-15 12:16:04,2024-02-15 20:11:15,2024-02-13 18:10:00,2024-02-15 11:00:00,True,40.833333333333336,7.919722222222222
8311120.0,0,North,3,Refrigerated bulk,12411.0,2024-04-30 02:48:13,2024-04-30 08:06:17,2024-04-28 17:00:00,2024-04-30 00:50:00,True,31.833333333333332,5.301111111111111
8311120.0,0,North,4,Refrigerated bulk,12411.0,2024-06-07 01:44:21,2024-06-07 08:53:01,2024-06-04 22:30:00,2024-06-07 00:00:00,True,49.5,7.144444444444445
8311120.0,0,South,1,Refrigerated bulk,12411.0,2024-04-06 17:59:31,2024-04-07 01:00:39,2024-04-06 11:00:00,2024-04-06 12:20:00,True,1.3333333333333333,7.018888888888889
8311120.0,0,South,2,Refrigerated bulk,12411.0,2024-05-17 22:36:47,2024-05-18 06:06:37,2024-05-17 13:40:00,2024-05-17 19:00:00,True,5.333333333333333,7.497222222222222
8325547.0,0,North,1,Miscellaneous-other,25742.0,2024-07-08 12:12:08,2024-07-08 20:31:23,2024-07-07 15:00:00,2024-07-08 10:20:00,True,19.333333333333332,8.320833333333333
8353594.0,0,North,1,Yacht,486.0,2024-02-03 22:15:38,2024-02-04 06:17:11,2024-02-01 00:10:00,2024-02-03 21:00:00,True,68.83333333333333,8.025833333333333
8353594.0,0,South,1,Yacht,486.0,2023-04-17 21:46:03,2023-04-18 05:21:29,2023-04-17 19:10:00,2023-04-17 20:20:00,True,1.1666666666666667,7.5905555555555555
8360951.0,0,South,1,Ferry-pax only,198.0,2023-10-13 19:34:20,2023-10-14 02:37:23,2023-10-11 02:50:00,2023-10-13 18:40:00,True,63.833333333333336,7.050833333333333
8404525.0,0,North,1,Offshore,2704.0,2022-12-31 00:32:58,2022-12-31 07:20:56,2022-12-01 00:10:00,2022-12-30 23:20:00,True,719.1666666666666,6.799444444444444
8408882.0,0,North,1,Refrigerated bulk,9749.0,2023-05-07 01:43:21,2023-05-07 07:45:46,2023-05-01 05:00:00,2023-05-07 00:50:00,True,139.83333333333334,6.040277777777778
8408882.0,0,North,2,Refrigerated bulk,9749.0,2023-07-13 01:07:59,2023-07-13 07:47:11,2023-07-11 02:40:00,2023-07-13 00:00:00,True,45.333333333333336,6.653333333333333
8408882.0,0,North,3,Refrigerated bulk,9749.0,2024-03-05 12:32:47,2024-03-05 21:13:28,2024-03-04 13:30:00,2024-03-05 11:30:00,True,22.0,8.678055555555556
8408882.0,0,North,4,Refrigerated bulk,9749.0,2024-05-11 06:29:20,2024-05-12 06:44:30,2024-05-07 20:00:00,2024-05-11 05:10:00,True,81.16666666666667,24.252777777777776
8408882.0,0,South,1,Refrigerated bulk,9749.0,2023-04-20 21:49:44,2023-04-21 05:09:08,2023-04-09 02:10:00,2023-04-20 21:00:00,True,282.8333333333333,7.323333333333333
8408882.0,0,South,2,Refrigerated bulk,9749.0,2023-07-04 21:21:59,2023-07-05 06:37:18,2023-07-02 22:30:00,2023-07-04 20:00:00,True,45.5,9.255277777777778
8408882.0,0,South,3,Refrigerated bulk,9749.0,2024-02-23 19:26:23,2024-02-24 03:00:42,2024-02-23 15:10:00,2024-02-23 18:30:00,True,3.3333333333333335,7.571944444444444
8408882.0,0,South,4,Refrigerated bulk,9749.0,2024-04-24 20:42:15,2024-04-25 03:26:37,2024-04-23 21:40:00,2024-04-24 19:30:00,True,21.833333333333332,6.739444444444445
8408894.0,0,North,1,Refrigerated bulk,9749.0,2023-02-19 00:37:51,2023-02-19 06:37:10,2023-02-17 17:20:00,2023-02-18 23:10:00,True,29.833333333333332,5.988611111111111
8408894.0,0,North,2,Refrigerated bulk,9749.0,2023-03-31 02:38:02,2023-03-31 09:26:49,2023-03-30 00:30:00,2023-03-31 01:20:00,True,24.833333333333332,6.813055555555556
8408894.0,0,North,3,Refrigerated bulk,9749.0,2023-04-28 03:05:34,2023-04-28 10:13:45,2023-04-26 23:10:00,2023-04-28 01:30:00,True,26.333333333333332,7.136388888888889
8408894.0,0,North,4,Refrigerated bulk,9749.0,2023-07-04 00:49:12,2023-07-04 08:02:49,2023-07-02 14:50:00,2023-07-03 23:40:00,True,32.833333333333336,7.226944444444444
8408894.0,0,North,5,Refrigerated bulk,9749.0,2024-01-12 23:53:24,2024-01-13 07:06:44,2024-01-11 12:50:00,2024-01-12 22:40:00,True,33.833333333333336,7.222222222222222
8408894.0,0,North,6,Refrigerated bulk,9749.0,2024-03-10 06:19:48,2024-03-10 13:10:45,2024-03-07 17:50:00,2024-03-10 05:20:00,True,59.5,6.849166666666667
8408894.0,0,North,7,Refrigerated bulk,9749.0,2024-05-06 02:00:30,2024-05-06 08:57:34,2024-05-05 13:50:00,2024-05-06 00:30:00,True,10.666666666666666,6.9511111111111115
8408894.0,0,North,8,Refrigerated bulk,9749.0,2024-06-26 21:42:35,2024-06-27 05:28:50,2024-06-26 10:40:00,2024-06-26 20:10:00,True,9.5,7.770833333333333
8408894.0,0,North,9,Refrigerated bulk,9749.0,2024-08-15 00:27:36,2024-08-15 07:46:19,2024-08-13 12:00:00,2024-08-14 23:10:00,True,35.166666666666664,7.311944444444444
8408894.0,0,South,1,Refrigerated bulk,9749.0,2023-03-06 20:08:54,2023-03-07 03:36:22,2023-03-05 20:50:00,2023-03-06 19:20:00,True,22.5,7.457777777777777
8408894.0,0,South,2,Refrigerated bulk,9749.0,2023-04-17 20:14:54,2023-04-18 04:02:43,2023-04-16 14:30:00,2023-04-17 19:10:00,True,28.666666666666668,7.796944444444445
8408894.0,0,South,3,Refrigerated bulk,9749.0,2023-06-16 21:53:56,2023-06-17 05:38:37,2023-06-15 21:50:00,2023-06-16 20:50:00,True,23.0,7.744722222222222
8408894.0,0,South,4,Refrigerated bulk,9749.0,2024-02-28 18:53:18,2024-02-29 03:56:21,2024-02-27 14:20:00,2024-02-28 17:40:00,True,27.333333333333332,9.050833333333333
